Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
1254,2568192,10.783589,0.0014,0.1568,0.4117,321.20,0.0
1255,2570240,10.668518,0.4455,0.5552,0.5641,1137.00,5.25
1256,2572288,10.812890,1.0801,0.5484,0.5178,1123.20,0.0
1257,2574336,11.089093,0.2401,0.3681,0.4978,753.95,11.0
1258,2576384,10.962325,1.0119,0.5120,0.5374,1048.51,5.5
1259,2578432,10.884642,0.3239,0.5109,0.5576,1046.26,5.5
1260,2580480,10.898648,0.8660,0.4706,0.5164,963.75,3.25
1261,2582528,10.375749,0.6879,0.3321,0.4892,680.16,7.25
1262,2584576,10.479252,-0.0191,0.2323,0.3988,475.67,5.5
1263,2586624,10.503831,-0.3018,0.1765,0.3744,361.44,11.0
1264,2588672,10.606442,0.2055,0.1223,0.3278,250.45,0.0
1265,2590720,10.649419,0.2508,0.2433,0.3949,498.21,11.0
1266,2592768,10.798552,0.2131,0.2744,0.4716,561.96,0.0
1267,2594816,10.706022,0.7819,0.1999,0.3745,409.48,5.5
1268,2596864,10.832148,0.4910,0.3850,0.5261,788.44,5.5
1269,2598912,10.781087,0.9491,0.4518,0.5735,925.38,0.0
1270,2600960,11.021177,0.3247,0.3319,0.4999,679.74,5.5
1271,2603008,10.786545,0.2977,0.2840,0.4918,581.55,0.0
1272,2605056,10.714188,0.3102,0.1986,0.3836,406.80,8.0
1273,2607104,10.645634,0.1846,0.1129,0.3276,231.24,3.0
1274,2609152,10.639942,0.3350,0.2839,0.4826,581.32,5.5
1275,2611200,10.672089,0.3523,0.2943,0.4760,602.65,0.0
1276,2613248,10.991910,0.4060,0.3785,0.5305,775.12,0.0
1277,2615296,10.630848,0.2610,0.0997,0.3519,204.10,0.0
1278,2617344,10.470286,0.0340,0.1352,0.3234,276.83,0.0
1279,2619392,10.245545,0.0481,0.0394,0.2216,80.60,0.0
1280,2621440,10.762403,0.4854,0.2388,0.4687,489.04,5.5
1281,2623488,10.850269,0.2658,0.3092,0.4772,633.25,5.5
1282,2625536,10.869311,0.6032,0.2943,0.4713,602.70,0.0
1283,2627584,10.931014,0.4909,0.2825,0.4876,578.64,5.5
1284,2629632,10.748401,0.5876,0.2798,0.4563,572.96,5.5
1285,2631680,11.003175,0.6102,0.3994,0.5684,818.03,0.0
1286,2633728,10.919379,0.4418,0.5675,0.5422,1162.32,5.25
1287,2635776,10.920039,0.6994,0.3758,0.4968,769.65,5.5
1288,2637824,10.785872,0.0788,0.3077,0.4432,630.07,5.5
1289,2639872,10.705559,0.5674,0.3459,0.5173,708.42,5.5
1290,2641920,10.890254,0.3527,0.1907,0.4083,390.58,5.5
1291,2643968,11.028193,0.6721,0.1834,0.3832,375.52,0.0
1292,2646016,10.386832,0.2240,0.3569,0.4816,730.90,11.0
1293,2648064,10.769974,0.6448,0.3721,0.5229,762.07,5.5
1294,2650112,10.624226,0.6122,0.3859,0.5175,790.25,5.5
1295,2652160,10.376360,0.2711,0.1673,0.3523,342.68,5.5
1296,2654208,10.610257,0.1893,0.1290,0.3328,264.25,0.0
1297,2656256,10.891236,0.1735,0.1493,0.3823,305.75,0.0
1298,2658304,11.074865,0.0622,0.1379,0.3960,282.50,0.0
1299,2660352,10.591463,0.0856,0.2123,0.4326,434.84,5.5
1300,2662400,10.925621,0.7161,0.4909,0.5603,1005.40,0.0
1301,2664448,11.063126,0.7590,0.6198,0.5069,1269.32,0.0
1302,2666496,10.517954,-0.0518,0.1578,0.2848,323.19,16.25
1303,2668544,10.790716,0.4775,0.4182,0.5395,856.55,0.0
1304,2670592,10.811004,0.5119,0.4696,0.5081,961.65,11.0
1305,2672640,10.924865,0.6759,0.6002,0.5106,1229.30,0.0
1306,2674688,10.593794,0.2901,0.1873,0.3335,383.59,21.75
1307,2676736,10.980122,1.2263,0.3995,0.5478,818.15,0.0
1308,2678784,10.396800,0.8803,0.4467,0.5567,914.81,5.5
1309,2680832,10.547067,0.6560,0.5342,0.5605,1093.98,0.0
1310,2682880,10.788061,0.9893,0.6151,0.5679,1259.80,0.0
1311,2684928,10.730457,0.2110,0.4308,0.4603,882.36,16.5
1312,2686976,11.000067,-0.0360,0.2511,0.4077,514.28,5.5
1313,2689024,10.852553,1.2985,0.4902,0.5485,1003.94,5.25
1314,2691072,10.969558,0.4841,0.3352,0.5111,686.59,5.5
1315,2693120,11.096327,0.7989,0.3757,0.5066,769.45,0.0
1316,2695168,10.843989,0.1246,0.3639,0.4926,745.36,5.5
1317,2697216,10.900945,0.8820,0.5145,0.5215,1053.62,5.5
1318,2699264,10.563916,0.6202,0.2958,0.4881,605.75,5.5
1319,2701312,9.863959,0.7961,0.4354,0.5727,891.65,0.0
1320,2703360,10.392490,0.1223,0.5660,0.4947,1159.22,14.5
1321,2705408,10.914873,0.1808,0.4279,0.5098,876.26,1.75
1322,2707456,10.802308,0.6226,0.5512,0.4935,1128.76,10.75
1323,2709504,10.714042,0.4995,0.3570,0.4880,731.14,5.5
1324,2711552,10.801506,0.7699,0.4507,0.5348,923.05,0.0
1325,2713600,10.523552,0.1884,0.3565,0.4431,730.11,22.0
1326,2715648,10.582667,0.8192,0.3349,0.5267,685.78,0.0
1327,2717696,10.000077,0.9462,0.5076,0.5551,1039.57,0.0
1328,2719744,10.140365,0.0657,0.4055,0.4857,830.41,10.75
1329,2721792,10.811768,0.3698,0.3177,0.4674,650.75,5.5
1330,2723840,10.360443,0.3500,0.3385,0.4821,693.26,5.5
1331,2725888,10.874515,0.0621,0.4214,0.4946,863.05,10.75
1332,2727936,10.382593,0.5393,0.4330,0.5351,886.86,5.5
1333,2729984,11.053392,1.2401,0.4337,0.5063,888.12,5.5
1334,2732032,10.701087,0.2307,0.5332,0.5270,1091.93,5.5
1335,2734080,10.405253,0.2052,0.2437,0.4090,499.02,10.75
1336,2736128,10.426141,-0.0273,0.3953,0.4995,809.67,10.75
1337,2738176,10.286410,0.4446,0.1324,0.2989,271.20,5.25
1338,2740224,11.023041,0.5216,0.3652,0.5124,748.02,5.25
1339,2742272,10.333618,0.5128,0.3070,0.4910,628.72,5.5
1340,2744320,10.879663,0.4950,0.3768,0.5579,771.71,5.5
1341,2746368,9.716516,0.2522,0.4170,0.5246,853.97,5.5
1342,2748416,10.505417,0.3431,0.5833,0.5271,1194.53,5.25
1343,2750464,10.090977,0.8459,0.3498,0.5096,716.38,10.75
1344,2752512,10.631691,0.1745,0.4104,0.4762,840.53,6.5
1345,2754560,10.832993,0.2894,0.2780,0.4433,569.31,9.75
1346,2756608,10.579589,0.1722,0.2862,0.4437,586.09,14.0
1347,2758656,10.224966,-0.0845,0.2533,0.4082,518.71,7.5
1348,2760704,10.233659,0.4697,0.2219,0.4636,454.45,0.0
1349,2762752,10.243831,0.3843,0.5143,0.5445,1053.30,5.5
1350,2764800,10.615484,0.2521,0.3386,0.4855,693.42,5.5
1351,2766848,10.814947,0.4375,0.3501,0.5261,717.04,0.0
1352,2768896,10.473085,0.6295,0.3663,0.4921,750.15,11.0
1353,2770944,11.160566,0.9757,0.5741,0.5687,1175.73,0.0
1354,2772992,10.816535,0.3902,0.3374,0.4688,690.94,16.0
1355,2775040,10.719159,0.0648,0.5077,0.5140,1039.80,0.0
1356,2777088,10.871008,0.1729,0.2160,0.3851,442.35,16.25
1357,2779136,10.871084,0.4559,0.4181,0.5305,856.17,0.0
1358,2781184,10.212878,0.1002,0.4669,0.4966,956.30,5.25
1359,2783232,9.999717,0.0957,0.2372,0.3955,485.80,11.0
1360,2785280,10.887082,0.0540,0.5226,0.5277,1070.36,5.5
1361,2787328,10.490398,0.4359,0.1969,0.3645,403.20,10.75
1362,2789376,10.461256,0.6266,0.4414,0.5325,903.95,5.0
1363,2791424,10.756513,0.2018,0.3544,0.4747,725.80,5.75
1364,2793472,10.687643,0.1815,0.2750,0.4494,563.12,5.25
1365,2795520,10.841183,0.6246,0.3859,0.4990,790.31,5.25
1366,2797568,11.001514,0.1101,0.1855,0.3463,379.94,11.0
1367,2799616,10.944613,0.0256,0.2168,0.3960,443.92,0.0
1368,2801664,11.143601,0.1680,0.1444,0.3663,295.72,5.5
1369,2803712,11.057817,0.1396,0.2669,0.4244,546.58,10.75
1370,2805760,10.721449,0.2663,0.1062,0.3248,217.57,0.0
1371,2807808,10.738252,0.0950,0.3453,0.5121,707.25,5.5
1372,2809856,10.947780,0.4846,0.3197,0.4763,654.81,5.5
1373,2811904,10.825152,0.3556,0.3762,0.4953,770.37,5.5
1374,2813952,10.721374,0.3629,0.3736,0.4824,765.05,11.0
1375,2816000,11.141425,0.2178,0.3692,0.4580,756.19,10.75
1376,2818048,10.852807,0.5331,0.5034,0.5431,1030.99,0.0
1377,2820096,11.040469,1.2082,0.5266,0.5713,1078.49,5.5
1378,2822144,10.737041,0.5599,0.4176,0.5358,855.21,5.25
1379,2824192,10.885679,0.5560,0.5317,0.5142,1088.96,11.0
1380,2826240,10.893306,0.5739,0.5272,0.5222,1079.73,5.5
1381,2828288,10.542312,0.4445,0.3120,0.4459,639.04,11.0
1382,2830336,10.733222,0.4914,0.4449,0.5435,911.08,0.0
1383,2832384,10.992546,0.5919,0.3143,0.4596,643.78,10.5
1384,2834432,10.888283,0.3152,0.3532,0.5126,723.36,0.0
1385,2836480,10.682937,0.6016,0.3166,0.4888,648.35,5.25
1386,2838528,10.770584,0.2956,0.1742,0.4191,356.85,0.0
1387,2840576,11.069794,0.2851,0.3381,0.5120,692.47,0.0
1388,2842624,10.814864,0.2601,0.2388,0.4269,489.02,5.5
1389,2844672,10.598687,0.1948,0.2989,0.5006,612.10,5.25
1390,2846720,11.109854,0.3838,0.5135,0.5298,1051.62,0.0
1391,2848768,10.652062,0.2835,0.5696,0.5129,1166.46,16.25
1392,2850816,10.784262,0.1828,0.3232,0.4633,662.00,5.5
1393,2852864,10.649961,0.7330,0.5333,0.5433,1092.21,5.5
1394,2854912,10.778357,0.4527,0.5449,0.5351,1116.02,5.5
1395,2856960,10.949725,0.9667,0.5264,0.5179,1078.10,9.75
1396,2859008,10.828326,0.1633,0.4209,0.4817,862.04,6.75
1397,2861056,10.823153,0.3783,0.4315,0.5044,883.68,5.5
1398,2863104,10.996667,0.3618,0.3381,0.4954,692.49,11.0
1399,2865152,10.228477,0.2221,0.3466,0.5227,709.74,5.5
1400,2867200,10.066989,0.6552,0.3536,0.5081,724.28,0.0
1401,2869248,10.313490,0.0243,0.4582,0.5284,938.30,5.5
1402,2871296,10.525044,0.3225,0.2931,0.4079,600.33,16.0
1403,2873344,10.991005,0.7830,0.4809,0.5332,984.85,5.5
1404,2875392,11.025323,0.3193,0.3793,0.5105,776.81,5.5
1405,2877440,10.615484,0.5793,0.4265,0.5400,873.47,0.0
1406,2879488,10.442322,0.4074,0.4010,0.5047,821.20,5.5
1407,2881536,10.346539,0.6516,0.3818,0.5216,781.96,5.5
1408,2883584,10.810874,0.9209,0.4857,0.5853,994.72,0.0
1409,2885632,10.700826,0.1789,0.3227,0.4703,660.94,10.75
1410,2887680,10.762998,-0.0961,0.1891,0.4015,387.27,0.0
1411,2889728,10.749816,0.2076,0.1727,0.4085,353.62,0.0
1412,2891776,11.004759,-0.2905,0.0488,0.2422,100.00,0.0
1413,2893824,10.648590,-0.0605,0.1257,0.3131,257.51,5.5
1414,2895872,10.506619,0.3370,0.1567,0.4153,321.00,0.0
1415,2897920,10.777713,0.2803,0.2813,0.4597,576.12,5.25
1416,2899968,10.748887,0.1843,0.2863,0.4761,586.41,0.0
1417,2902016,10.742761,0.0784,0.3931,0.4994,805.07,10.5
1418,2904064,10.505287,0.7641,0.2632,0.4408,539.00,5.5
1419,2906112,10.435279,0.2543,0.5026,0.4775,1029.26,10.5
1420,2908160,10.132295,0.5577,0.4490,0.5389,919.64,5.5
1421,2910208,10.785169,0.5654,0.4722,0.5054,967.00,10.5
1422,2912256,10.704135,0.2780,0.4877,0.5358,998.72,0.75
1423,2914304,10.821788,0.9711,0.2548,0.4378,521.75,4.5
1424,2916352,10.781807,0.1400,0.2404,0.4376,492.30,11.0
1425,2918400,10.807094,0.6003,0.4569,0.5708,935.78,0.0
1426,2920448,10.623131,0.3213,0.2798,0.4594,573.11,10.5
1427,2922496,10.818748,0.3694,0.5586,0.5168,1144.09,5.5
1428,2924544,10.337001,0.6699,0.5718,0.5367,1171.01,5.5
1429,2926592,10.485112,0.7240,0.4028,0.5536,824.94,5.5
1430,2928640,10.918632,0.1994,0.5675,0.4964,1162.30,5.5
1431,2930688,10.666811,0.3490,0.2666,0.4315,546.00,11.0
1432,2932736,10.895895,0.1243,0.2235,0.3990,457.66,5.5
1433,2934784,10.542418,0.2052,0.0584,0.2414,119.65,0.0
1434,2936832,10.644630,0.1352,0.1282,0.3293,262.65,5.5
1435,2938880,10.762727,0.0727,0.2184,0.4566,447.25,0.0
1436,2940928,10.957913,0.7343,0.3144,0.4718,643.92,1.25
1437,2942976,10.831621,0.6766,0.3443,0.5059,705.21,9.5
1438,2945024,10.498075,0.6540,0.3223,0.4938,660.08,0.0
1439,2947072,10.918390,0.0819,0.2847,0.4748,583.14,5.5
1440,2949120,10.459268,-0.0505,0.1710,0.3398,350.21,5.5
1441,2951168,10.458286,0.0640,0.1665,0.3915,340.90,0.0
1442,2953216,10.727869,0.1523,0.1668,0.4046,341.57,0.0
1443,2955264,10.726737,0.2516,0.2804,0.5260,574.18,0.0
1444,2957312,10.757532,0.3131,0.2235,0.4429,457.76,5.5
1445,2959360,10.567219,0.0329,0.3426,0.4516,701.68,10.75
1446,2961408,10.879396,0.5057,0.2892,0.5050,592.36,0.0
1447,2963456,10.788638,0.3018,0.4333,0.5121,887.32,10.75
1448,2965504,10.618415,0.4697,0.3036,0.4409,621.76,5.5
1449,2967552,10.843437,0.0237,0.1629,0.4028,333.52,0.0
1450,2969600,10.833406,0.0995,0.1314,0.3187,269.07,5.5
1451,2971648,10.465025,-0.0540,0.1050,0.3105,214.98,0.0
1452,2973696,11.033622,0.1361,0.1142,0.3122,233.86,5.5
1453,2975744,10.932254,0.3578,0.4573,0.5279,936.47,5.25
1454,2977792,10.645450,0.3932,0.4774,0.5215,977.74,5.5
1455,2979840,10.874733,0.0533,0.3358,0.4468,687.74,11.0
1456,2981888,10.814205,0.2275,0.3588,0.4686,734.78,5.5
1457,2983936,10.473404,0.3453,0.1979,0.4290,405.32,5.5
1458,2985984,10.626824,0.4866,0.1552,0.3414,317.80,5.25
1459,2988032,10.418072,0.5219,0.1397,0.3460,286.02,0.0
1460,2990080,10.793708,0.3855,0.1945,0.4293,398.42,2.5
1461,2992128,10.262035,0.6659,0.2135,0.4017,437.29,2.75
1462,2994176,10.939668,0.2127,0.3722,0.5065,762.20,5.25
1463,2996224,10.898713,-0.0734,0.5504,0.5068,1127.26,5.5
1464,2998272,10.689950,0.1902,0.1874,0.3568,383.86,11.0
1465,3000320,10.767685,-0.0204,0.2468,0.4299,505.40,5.25
1466,3002368,10.834362,0.3799,0.1758,0.3998,360.14,5.25
1467,3004416,10.967746,-0.1089,0.3036,0.5217,621.72,0.0
1468,3006464,10.998800,0.4375,0.3540,0.5133,724.90,0.0
1469,3008512,11.073188,0.4905,0.5908,0.5535,1209.95,0.0
1470,3010560,10.929596,0.7797,0.2608,0.4842,534.20,5.25
1471,3012608,10.804057,0.2913,0.2959,0.5093,606.05,0.0
1472,3014656,11.137125,0.1611,0.2999,0.4930,614.12,1.75
1473,3016704,10.945497,-0.0294,0.1502,0.3430,307.54,9.0
1474,3018752,11.064445,0.1350,0.2725,0.4369,558.14,5.5
1475,3020800,11.009745,0.5073,0.3942,0.5287,807.28,5.5
1476,3022848,11.213791,0.9043,0.5160,0.5367,1056.72,5.0
1477,3024896,10.548561,0.2543,0.3891,0.5161,796.78,0.25
1478,3026944,10.454127,0.8353,0.4115,0.5643,842.67,0.0
1479,3028992,10.888071,0.4213,0.4181,0.5247,856.29,5.25
1480,3031040,10.740112,0.0915,0.2606,0.3846,533.65,16.5
1481,3033088,10.763285,0.4542,0.3805,0.5293,779.25,0.0
1482,3035136,10.332529,-0.0308,0.4098,0.4717,839.21,11.0
1483,3037184,10.477966,0.1303,0.3384,0.4684,693.12,5.5
1484,3039232,10.779278,-0.0468,0.1236,0.3061,253.15,11.0
1485,3041280,10.653966,0.3674,0.2158,0.4284,441.93,0.0
1486,3043328,10.797578,0.0959,0.2008,0.4255,411.28,0.0
1487,3045376,10.109646,0.1426,0.0970,0.2482,198.70,11.0
1488,3047424,10.710405,-0.1689,0.1397,0.3537,286.07,0.0
1489,3049472,10.739424,0.0643,0.1406,0.3466,287.96,5.25
1490,3051520,10.790817,0.2830,0.1598,0.4092,327.25,0.0
1491,3053568,10.766146,0.1766,0.1715,0.3894,351.23,0.0
1492,3055616,10.723620,0.1284,0.2858,0.4866,585.30,0.0
1493,3057664,10.935882,0.3344,0.1951,0.4248,399.55,5.5
1494,3059712,10.753570,0.2437,0.2853,0.4794,584.38,0.0
1495,3061760,10.546512,0.1976,0.2456,0.4385,503.06,5.25
1496,3063808,10.435871,0.4281,0.2846,0.4831,582.88,5.5
1497,3065856,11.036016,0.0103,0.3105,0.4183,635.85,11.0
1498,3067904,10.811848,0.1800,0.0880,0.2436,180.18,0.0
1499,3069952,10.750108,0.2560,0.1299,0.3803,266.08,0.0
1500,3072000,10.666170,-0.1335,0.1076,0.2816,220.46,5.5
1501,3074048,10.522551,0.2207,0.1553,0.4016,318.00,0.0
1502,3076096,10.554106,0.1428,0.2036,0.4104,417.03,5.25
1503,3078144,10.796994,0.4680,0.4805,0.5225,983.96,11.0
1504,3080192,10.903997,0.5409,0.3355,0.4438,687.07,10.5
1505,3082240,10.933861,0.4621,0.4961,0.5620,1016.10,0.0
1506,3084288,11.036948,0.5785,0.5376,0.5361,1101.07,5.5
1507,3086336,10.547592,-0.0610,0.3385,0.4469,693.16,16.5
1508,3088384,10.655582,0.7568,0.3017,0.4535,617.89,0.0
1509,3090432,10.905102,0.3290,0.2163,0.4177,442.96,5.5
1510,3092480,10.890076,0.1722,0.2692,0.4293,551.34,5.5
1511,3094528,10.879476,-0.0202,0.1149,0.3054,235.39,5.5
1512,3096576,10.713305,-0.0632,0.1445,0.3540,295.95,0.0
1513,3098624,10.780803,0.0288,0.1975,0.4252,404.42,0.0
1514,3100672,10.906989,0.2270,0.2387,0.4357,488.95,5.5
1515,3102720,10.747139,0.3646,0.1304,0.3627,267.11,5.25
1516,3104768,10.725865,0.2551,0.4335,0.5065,887.80,11.0
1517,3106816,10.286939,0.7157,0.2054,0.4051,420.59,0.0
1518,3108864,10.070995,0.1297,0.0024,0.0243,5.00,0.0
1519,3110912,10.100988,-0.0364,0.0000,0.0000,0.00,0.0
1520,3112960,10.827678,-0.1344,0.0298,0.1559,61.12,0.0
1521,3115008,10.899573,0.1346,0.1351,0.3673,276.65,0.0
1522,3117056,10.920343,0.8814,0.4624,0.5749,947.07,0.0
1523,3119104,10.866409,0.2423,0.4708,0.5227,964.22,10.75
1524,3121152,10.861400,0.5013,0.5092,0.5242,1042.80,5.5
1525,3123200,10.747296,0.3874,0.3895,0.5545,797.66,5.25
1526,3125248,10.841381,0.3638,0.3468,0.4959,710.25,0.0
1527,3127296,10.738617,0.0804,0.3440,0.5185,704.53,0.0
1528,3129344,10.761855,0.1097,0.1305,0.2981,267.29,11.0
1529,3131392,10.872689,0.2954,0.1823,0.4015,373.42,0.0
1530,3133440,10.531007,0.0193,0.3022,0.4643,618.85,10.75
1531,3135488,10.874798,0.6871,0.1802,0.3774,369.10,0.0
1532,3137536,10.891110,-0.0253,0.1292,0.3180,264.67,5.5
1533,3139584,10.797446,0.0280,0.0813,0.2797,166.44,0.0
1534,3141632,10.839235,0.0522,0.1147,0.2960,234.82,5.5
1535,3143680,10.835974,0.0095,0.1393,0.3554,285.27,0.0
1536,3145728,10.849301,0.5022,0.4917,0.5300,1006.97,5.5
1537,3147776,10.411022,0.2909,0.1448,0.3143,296.49,10.75
1538,3149824,11.047902,0.6442,0.4398,0.5443,900.77,0.0
1539,3151872,10.899492,0.4479,0.4012,0.5225,821.68,5.25
1540,3153920,10.846078,0.1160,0.2320,0.4668,475.12,0.0
1541,3155968,10.674241,-0.1528,0.1488,0.3399,304.69,5.25
1542,3158016,10.823700,0.0611,0.1337,0.3463,273.83,0.0
1543,3160064,10.699843,0.0827,0.1469,0.3830,300.80,0.0
1544,3162112,10.579328,0.5912,0.1460,0.4437,299.10,0.0
1545,3164160,10.937934,0.1846,0.5257,0.5489,1076.62,0.0
1546,3166208,10.700474,0.5782,0.2750,0.5082,563.14,5.25
1547,3168256,10.981608,0.7032,0.5386,0.5655,1103.07,0.0
1548,3170304,10.786314,0.4149,0.4370,0.4936,894.99,8.25
1549,3172352,10.751914,0.0548,0.0923,0.2723,189.09,2.5
1550,3174400,10.728961,0.1807,0.2012,0.4127,411.97,0.0
1551,3176448,10.686034,-0.0631,0.0599,0.2038,122.74,5.25
1552,3178496,10.731546,1.4217,0.2296,0.4863,470.15,0.0
1553,3180544,10.920925,0.1576,0.3198,0.4557,655.01,5.5
1554,3182592,10.881635,0.2881,0.3374,0.4720,691.01,5.5
1555,3184640,10.838625,0.4514,0.4366,0.5007,894.12,0.0
1556,3186688,10.705999,0.3435,0.1791,0.3586,366.88,10.5
1557,3188736,10.988533,0.4016,0.3176,0.5046,650.50,0.0
1558,3190784,10.715304,0.2229,0.3005,0.4816,615.35,5.5
1559,3192832,10.704238,-0.0358,0.1826,0.3651,373.96,11.0
1560,3194880,10.815014,0.4499,0.3055,0.4740,625.65,0.0
1561,3196928,10.791516,0.4958,0.3852,0.5352,788.83,0.0
1562,3198976,10.709050,0.6305,0.1600,0.3211,327.78,10.75
1563,3201024,10.826184,0.5385,0.2384,0.4610,488.27,0.0
1564,3203072,10.631028,0.1496,0.2412,0.4424,493.89,11.0
1565,3205120,10.420207,0.2133,0.1613,0.3723,330.33,5.25
1566,3207168,10.454587,0.6049,0.2065,0.4774,422.90,0.0
1567,3209216,10.836989,0.3256,0.3808,0.5027,779.80,0.25
1568,3211264,10.885774,0.1897,0.3627,0.4901,742.88,9.75
1569,3213312,10.883098,0.9100,0.4776,0.5566,978.11,1.0
1570,3215360,10.847836,0.6579,0.5752,0.5524,1178.05,0.0
1571,3217408,10.874226,0.0699,0.3327,0.4495,681.44,10.75
1572,3219456,11.014655,0.3124,0.2130,0.4399,436.31,0.0
1573,3221504,10.938404,0.2905,0.3289,0.4937,673.56,5.25
1574,3223552,10.600239,-0.0844,0.3308,0.4145,677.41,16.25
1575,3225600,10.133777,0.3789,0.3517,0.4980,720.26,10.75
1576,3227648,10.889984,0.8977,0.2710,0.5011,554.92,0.0
1577,3229696,10.846009,0.4783,0.3288,0.5000,673.35,0.0
1578,3231744,10.659512,0.1637,0.3993,0.5093,817.68,11.0
1579,3233792,10.385190,0.2419,0.2673,0.4567,547.51,5.5
1580,3235840,10.649969,0.1974,0.3692,0.4844,756.16,5.5
1581,3237888,11.083598,0.3898,0.2200,0.3520,450.57,16.25
1582,3239936,10.621070,0.2672,0.3485,0.5521,713.66,0.0
1583,3241984,10.767310,0.2404,0.4102,0.4985,840.03,5.25
1584,3244032,10.511604,0.3891,0.2966,0.4730,607.42,0.0
1585,3246080,10.898290,-0.1055,0.1735,0.3677,355.39,11.0
1586,3248128,10.148503,0.7688,0.4933,0.5459,1010.35,0.0
1587,3250176,10.637956,0.5578,0.2449,0.4131,501.46,11.0
1588,3252224,10.839675,0.2111,0.2711,0.4510,555.12,0.0
1589,3254272,10.758419,0.4289,0.2453,0.4252,502.40,11.0
1590,3256320,11.047347,0.2422,0.2253,0.4009,461.31,5.5
1591,3258368,10.891930,0.2485,0.2913,0.4381,596.49,5.5
1592,3260416,10.884828,-0.0725,0.0936,0.2562,191.62,5.5
1593,3262464,10.820394,0.3731,0.0954,0.3234,195.38,0.0
1594,3264512,10.458114,0.1318,0.1479,0.3563,302.91,5.5
1595,3266560,10.251218,0.5646,0.1632,0.3745,334.25,5.5
1596,3268608,10.638945,0.4636,0.2946,0.5312,603.43,0.0
1597,3270656,10.707735,0.7605,0.3852,0.5076,788.89,5.5
1598,3272704,11.116671,0.6125,0.4835,0.5515,990.22,0.0
1599,3274752,10.501806,0.4127,0.4675,0.5484,957.54,5.5
1600,3276800,10.915752,0.2879,0.3204,0.5233,656.09,0.0
1601,3278848,10.940379,0.4224,0.3872,0.4918,792.93,5.5
1602,3280896,10.710630,0.6673,0.4058,0.5780,831.05,0.0
1603,3282944,10.672616,0.6904,0.5316,0.5481,1088.70,5.5
1604,3284992,10.735289,0.8696,0.5115,0.5743,1047.65,0.0
1605,3287040,10.985363,0.7408,0.6145,0.5370,1258.47,0.0
1606,3289088,10.712471,0.5050,0.4429,0.5381,907.01,11.0
1607,3291136,10.846156,0.6639,0.4322,0.5429,885.06,9.5
1608,3293184,10.919023,0.8366,0.4348,0.5744,890.45,1.5
1609,3295232,10.984003,0.4828,0.6163,0.5325,1262.10,5.25
1610,3297280,10.474338,0.4518,0.3745,0.5530,767.04,5.5
1611,3299328,10.846109,0.5572,0.4627,0.5071,947.61,5.5
1612,3301376,10.916810,0.3809,0.4333,0.5035,887.43,0.0
1613,3303424,10.958064,0.3242,0.3612,0.5223,739.75,5.5
1614,3305472,10.656945,0.2430,0.2556,0.4348,523.54,5.5
1615,3307520,11.001205,0.8079,0.3844,0.5349,787.22,0.0
1616,3309568,10.810857,0.0037,0.3005,0.4284,615.44,11.0
1617,3311616,10.836588,0.2301,0.3178,0.4692,650.79,5.75
1618,3313664,10.609438,0.2863,0.2119,0.4338,434.01,5.25
1619,3315712,10.909330,0.1055,0.4268,0.5228,874.16,7.25
1620,3317760,10.708221,0.3132,0.2524,0.4327,517.01,3.5
1621,3319808,10.899966,0.4383,0.2959,0.5097,606.00,0.0
1622,3321856,10.840433,0.6681,0.3013,0.4750,617.06,5.25
1623,3323904,10.620492,0.1947,0.4572,0.5123,936.40,0.0
1624,3325952,10.322420,0.0100,0.0932,0.2940,190.91,16.25
1625,3328000,11.068437,0.4771,0.5412,0.5059,1108.38,0.0
1626,3330048,10.770012,0.2299,0.1614,0.3032,330.52,16.25
1627,3332096,10.318432,0.4975,0.0199,0.1214,40.72,0.0
1628,3334144,10.610502,0.0198,0.0008,0.0096,1.70,0.0
1629,3336192,10.582950,0.2357,0.0812,0.3129,166.30,0.0
1630,3338240,10.770843,0.2458,0.1743,0.4066,356.90,0.0
1631,3340288,10.927166,0.2091,0.4018,0.5465,822.95,0.0
1632,3342336,10.681073,0.6024,0.3500,0.4507,716.90,16.25
1633,3344384,10.901564,0.1893,0.3712,0.4745,760.26,5.5
1634,3346432,11.009617,0.8067,0.5518,0.5228,1130.15,5.5
1635,3348480,10.940930,0.7683,0.4172,0.5205,854.48,5.5
1636,3350528,10.736557,0.5321,0.5845,0.5152,1197.11,10.75
1637,3352576,10.787631,0.3433,0.3671,0.4811,751.74,5.25
1638,3354624,10.608557,1.1752,0.4020,0.5599,823.28,0.0
1639,3356672,10.970761,0.4608,0.4152,0.5472,850.26,5.5
1640,3358720,10.746203,0.4137,0.4063,0.5199,832.01,5.5
1641,3360768,10.620257,0.2914,0.3209,0.4900,657.25,5.5
1642,3362816,10.999323,0.6360,0.2806,0.4699,574.74,5.5
1643,3364864,10.537373,0.1118,0.4508,0.5507,923.22,0.0
1644,3366912,10.902364,0.7995,0.4345,0.5140,889.80,3.25
1645,3368960,10.294409,0.1171,0.2056,0.4085,421.05,2.25
1646,3371008,10.507213,0.4459,0.2059,0.4435,421.70,0.0
1647,3373056,10.684349,0.6848,0.2767,0.4712,566.69,5.25
1648,3375104,10.456239,0.1730,0.1410,0.3810,288.86,0.0
1649,3377152,10.088757,0.2377,0.2314,0.5012,473.90,0.0
